sample_id,time,anomaly,anomaly_type,data_mode,description,volume,flow,paw
AutoTrigger1,2.925925925925926,1,autotrigger,paw_flow,AutoTrigger,,1.5835390946501775,
AutoTrigger1,2.925925925925926,1,autotrigger,paw_flow,AutoTrigger,,-40.016460905349845,
AutoTrigger1,2.944444444444444,1,autotrigger,paw_flow,AutoTrigger,,-73.07983539094653,
AutoTrigger1,2.944444444444444,1,autotrigger,paw_flow,AutoTrigger,,-56.01316872427981,
AutoTrigger1,2.970223325062036,1,autotrigger,paw_flow,AutoTrigger,,,52.14450939984019
AutoTrigger1,3.0,1,autotrigger,paw_flow,AutoTrigger,,-65.60329218107,
AutoTrigger1,3.0079488581402205,1,autotrigger,paw_flow,AutoTrigger,,,50.10240989191236
AutoTrigger1,3.0088320646002447,1,autotrigger,paw_flow,AutoTrigger,,,47.24523699373345
AutoTrigger1,3.009967615763133,1,autotrigger,paw_flow,AutoTrigger,,,43.571728981789136
AutoTrigger1,3.0185185185185177,1,autotrigger,paw_flow,AutoTrigger,,-41.06666666666666,
AutoTrigger1,3.0300290196408306,1,autotrigger,paw_flow,AutoTrigger,,,38.67308743743955
AutoTrigger1,3.031164570803719,1,autotrigger,paw_flow,AutoTrigger,,,34.999579425495234
AutoTrigger1,3.033940362535224,1,autotrigger,paw_flow,AutoTrigger,,,26.01989317407579
AutoTrigger1,3.034823568995249,1,autotrigger,paw_flow,AutoTrigger,,,23.162720275896888
AutoTrigger1,3.036211464861001,1,autotrigger,paw_flow,AutoTrigger,,,18.67287715018716
AutoTrigger1,3.0370370370370368,1,autotrigger,paw_flow,AutoTrigger,,-25.06337448559674,
AutoTrigger1,3.0370370370370368,1,autotrigger,paw_flow,AutoTrigger,,-54.93004115226341,
AutoTrigger1,3.051099802329984,1,autotrigger,paw_flow,AutoTrigger,,,30.50910543802836
AutoTrigger1,3.055642006981538,1,autotrigger,paw_flow,AutoTrigger,,,15.815073390251086
AutoTrigger1,3.0753248938049382,1,autotrigger,paw_flow,AutoTrigger,,,12.14093451654962
AutoTrigger1,3.0762081002649624,1,autotrigger,paw_flow,AutoTrigger,,,9.283761618370704
AutoTrigger1,3.111111111111111,1,autotrigger,paw_flow,AutoTrigger,,-41.05020576131688,
AutoTrigger1,3.1666666666666665,1,autotrigger,paw_flow,AutoTrigger,,-30.37366255144036,
AutoTrigger1,3.1879968036337645,1,autotrigger,paw_flow,AutoTrigger,,,7.647306220296926
AutoTrigger1,3.336754005972159,1,autotrigger,paw_flow,AutoTrigger,,,6.417756655591546
AutoTrigger1,3.50368002691677,1,autotrigger,paw_flow,AutoTrigger,,,6.412078899777114
AutoTrigger1,3.574074074074073,1,autotrigger,paw_flow,AutoTrigger,,-22.83456790123455,
AutoTrigger1,3.652311056903731,1,autotrigger,paw_flow,AutoTrigger,,,5.590696891954423
AutoTrigger1,3.911973756150903,1,autotrigger,paw_flow,AutoTrigger,,,5.581864827354181
AutoTrigger1,3.9629629629629615,1,autotrigger,paw_flow,AutoTrigger,,-16.36543209876544,
AutoTrigger1,4.079025949446946,1,autotrigger,paw_flow,AutoTrigger,,,5.168019514657033
AutoTrigger1,4.246078142742988,1,autotrigger,paw_flow,AutoTrigger,,,4.754174201959884
AutoTrigger1,4.277777777777777,1,autotrigger,paw_flow,AutoTrigger,,-12.042798353909518,
AutoTrigger1,4.3386886486941165,1,autotrigger,paw_flow,AutoTrigger,,,5.159187450056791
AutoTrigger1,4.351851851851851,1,autotrigger,paw_flow,AutoTrigger,,-16.296296296296305,
AutoTrigger1,4.537037037037036,1,autotrigger,paw_flow,AutoTrigger,,-8.796707818930088,
AutoTrigger1,4.598099003238424,1,autotrigger,paw_flow,AutoTrigger,,,5.966690499221954
AutoTrigger1,4.765151196534466,1,autotrigger,paw_flow,AutoTrigger,,,5.552845186524806
AutoTrigger1,4.87037037037037,1,autotrigger,paw_flow,AutoTrigger,,-7.670781893004175,
AutoTrigger1,4.93220338983051,1,autotrigger,paw_flow,AutoTrigger,,,5.138999873827657
AutoTrigger1,5.043487403793582,1,autotrigger,paw_flow,AutoTrigger,,,5.135214703284703
AutoTrigger1,5.166666666666666,1,autotrigger,paw_flow,AutoTrigger,,-4.418106995884841,
AutoTrigger1,5.210539597089626,1,autotrigger,paw_flow,AutoTrigger,,,4.721369390587554
AutoTrigger1,5.377087100979939,1,autotrigger,paw_flow,AutoTrigger,,,5.940194305421215
AutoTrigger1,5.462962962962962,1,autotrigger,paw_flow,AutoTrigger,,-4.365432098765496,
AutoTrigger1,5.50717079530639,1,autotrigger,paw_flow,AutoTrigger,,,5.119443159355697
AutoTrigger1,5.674222988602432,1,autotrigger,paw_flow,AutoTrigger,,,4.705597846658549
AutoTrigger1,5.78512848551121,1,autotrigger,paw_flow,AutoTrigger,,,5.926315346763687
AutoTrigger1,5.796296296296296,1,autotrigger,paw_flow,AutoTrigger,,-0.0395061728395376,
AutoTrigger1,5.878243680868067,1,autotrigger,paw_flow,AutoTrigger,,,4.698658367329784
AutoTrigger1,6.0264961938007335,1,autotrigger,paw_flow,AutoTrigger,,,5.1017790301552
AutoTrigger1,6.111111111111111,1,autotrigger,paw_flow,AutoTrigger,,-1.0502057613168745,
AutoTrigger1,6.175127223787696,1,autotrigger,paw_flow,AutoTrigger,,,4.280397022332522
AutoTrigger1,6.296296296296296,1,autotrigger,paw_flow,AutoTrigger,,4.316049382716017,
AutoTrigger1,6.296296296296296,1,autotrigger,paw_flow,AutoTrigger,,41.64938271604933,
AutoTrigger1,6.333333333333334,1,autotrigger,paw_flow,AutoTrigger,,21.389300411522584,
AutoTrigger1,6.342179417083736,1,autotrigger,paw_flow,AutoTrigger,,,3.866551709635374
AutoTrigger1,6.351851851851851,1,autotrigger,paw_flow,AutoTrigger,,48.05925925925925,
AutoTrigger1,6.396307355848091,1,autotrigger,paw_flow,AutoTrigger,,,8.76266980695631
AutoTrigger1,6.411952727425666,1,autotrigger,paw_flow,AutoTrigger,,,18.14989275350129
AutoTrigger1,6.413466795642849,1,autotrigger,paw_flow,AutoTrigger,,,13.25188207090887
AutoTrigger1,6.466206838541451,1,autotrigger,paw_flow,AutoTrigger,,,22.637843293939525
AutoTrigger1,6.539134457669178,1,autotrigger,paw_flow,AutoTrigger,,,26.716995415737905
AutoTrigger1,6.612188249148339,1,autotrigger,paw_flow,AutoTrigger,,,30.387979980653583
AutoTrigger1,6.723093746057115,1,autotrigger,paw_flow,AutoTrigger,,,31.60869748075872
AutoTrigger1,6.777777777777777,1,autotrigger,paw_flow,AutoTrigger,,30.001646090534905,
AutoTrigger1,6.871850948395512,1,autotrigger,paw_flow,AutoTrigger,,,30.37914791605334
AutoTrigger1,6.983513479412881,1,autotrigger,paw_flow,AutoTrigger,,,29.15086007486228
AutoTrigger1,7.058207511460658,1,autotrigger,paw_flow,AutoTrigger,,,27.51566640030282
AutoTrigger1,7.074074074074074,1,autotrigger,paw_flow,AutoTrigger,,20.454320987654285,
AutoTrigger1,7.188669722841404,1,autotrigger,paw_flow,AutoTrigger,,,25.470412583589194
AutoTrigger1,7.2815325734953955,1,autotrigger,paw_flow,AutoTrigger,,,25.05909071792069
AutoTrigger1,7.314814814814813,1,autotrigger,paw_flow,AutoTrigger,,10.89711934156378,
AutoTrigger1,7.388888888888889,1,autotrigger,paw_flow,AutoTrigger,,1.3102880658435652,
AutoTrigger1,7.4074074074074066,1,autotrigger,paw_flow,AutoTrigger,,-13.619753086419848,
AutoTrigger1,7.425925925925926,1,autotrigger,paw_flow,AutoTrigger,,-30.68312757201648,
AutoTrigger1,7.425925925925926,1,autotrigger,paw_flow,AutoTrigger,,-42.41646090534982,
AutoTrigger1,7.444444444444445,1,autotrigger,paw_flow,AutoTrigger,,-59.479835390946505,
AutoTrigger1,7.448710939142872,1,autotrigger,paw_flow,AutoTrigger,,,24.23707784834085
AutoTrigger1,7.481481481481481,1,autotrigger,paw_flow,AutoTrigger,,-33.87325102880658,
AutoTrigger1,7.5,1,autotrigger,paw_flow,AutoTrigger,,-53.0699588477367,
AutoTrigger1,7.505362324935865,1,autotrigger,paw_flow,AutoTrigger,,,20.96984480800775
AutoTrigger1,7.525045211759265,1,autotrigger,paw_flow,AutoTrigger,,,17.29570593430627
AutoTrigger1,7.526433107625017,1,autotrigger,paw_flow,AutoTrigger,,,12.805862808596544
AutoTrigger1,7.537037037037038,1,autotrigger,paw_flow,AutoTrigger,,-14.663374485596703,
AutoTrigger1,7.546115994448419,1,autotrigger,paw_flow,AutoTrigger,,,9.131723934895064
AutoTrigger1,7.555555555555555,1,autotrigger,paw_flow,AutoTrigger,,-27.4600823045268,
AutoTrigger1,7.565294191866091,1,autotrigger,paw_flow,AutoTrigger,,,7.090255288724407
AutoTrigger1,7.648148148148149,1,autotrigger,paw_flow,AutoTrigger,,-21.04362139917697,
AutoTrigger1,7.69537788619254,1,autotrigger,paw_flow,AutoTrigger,,,6.269504142658889
AutoTrigger1,7.888888888888887,1,autotrigger,paw_flow,AutoTrigger,,-15.667489711934197,
AutoTrigger1,7.936745594482064,1,autotrigger,paw_flow,AutoTrigger,,,5.4449678260504015
AutoTrigger1,8.06657694410565,1,autotrigger,paw_flow,AutoTrigger,,,5.440551793750274
AutoTrigger1,8.196408293729236,1,autotrigger,paw_flow,AutoTrigger,,,5.436135761450146
AutoTrigger1,8.24074074074074,1,autotrigger,paw_flow,AutoTrigger,,-13.471604938271696,
AutoTrigger1,8.270597636371285,1,autotrigger,paw_flow,AutoTrigger,,,5.433612314421509
AutoTrigger1,8.419102494006816,1,autotrigger,paw_flow,AutoTrigger,,,5.02039786348152
AutoTrigger1,8.567481179290914,1,autotrigger,paw_flow,AutoTrigger,,,5.015350969424247
AutoTrigger1,8.592592592592593,1,autotrigger,paw_flow,AutoTrigger,,-9.1423868312757,
AutoTrigger1,8.660344029944907,1,autotrigger,paw_flow,AutoTrigger,,,4.604029103755735
AutoTrigger1,8.882785885519622,1,autotrigger,paw_flow,AutoTrigger,,,5.004626319552514
AutoTrigger1,8.981481481481481,1,autotrigger,paw_flow,AutoTrigger,,-3.739917695473309,
AutoTrigger1,9.049459561761369,1,autotrigger,paw_flow,AutoTrigger,,,5.815283677503487
AutoTrigger1,9.12390124910628,1,autotrigger,paw_flow,AutoTrigger,,,4.996425116709432
AutoTrigger1,9.290953442402325,1,autotrigger,paw_flow,AutoTrigger,,,4.582579804012283
AutoTrigger1,9.37037037037037,1,autotrigger,paw_flow,AutoTrigger,,0.595884773662533,
AutoTrigger1,9.457879463346934,1,autotrigger,paw_flow,AutoTrigger,,,4.576902048197852
AutoTrigger1,9.48148148148148,1,autotrigger,paw_flow,AutoTrigger,,19.81563786008229,
AutoTrigger1,9.5,1,autotrigger,paw_flow,AutoTrigger,,41.15226337448559,
AutoTrigger1,9.531059427177528,1,autotrigger,paw_flow,AutoTrigger,,,7.83971905623082
AutoTrigger1,9.58518736594188,1,autotrigger,paw_flow,AutoTrigger,,,12.73583715355175
AutoTrigger1,9.60184211633091,1,autotrigger,paw_flow,AutoTrigger,,,18.857719645035125
AutoTrigger1,9.648148148148149,1,autotrigger,paw_flow,AutoTrigger,,37.97860082304527,
AutoTrigger1,9.692686209361993,1,autotrigger,paw_flow,AutoTrigger,,,24.97707868948985
AutoTrigger1,9.83980317113177,1,autotrigger,paw_flow,AutoTrigger,,,29.053707364259587
AutoTrigger1,9.944444444444445,1,autotrigger,paw_flow,AutoTrigger,,29.49794238683125,
AutoTrigger1,10.006981536779245,1,autotrigger,paw_flow,AutoTrigger,,,28.231694494679736
AutoTrigger1,10.148148148148149,1,autotrigger,paw_flow,AutoTrigger,,23.134156378600835,
AutoTrigger1,10.26765361483787,1,autotrigger,paw_flow,AutoTrigger,,,24.957521975017883
AutoTrigger1,10.296296296296296,1,autotrigger,paw_flow,AutoTrigger,,17.827160493827137,
AutoTrigger1,10.528199520545067,1,autotrigger,paw_flow,AutoTrigger,,,22.09151701223873
AutoTrigger1,10.555555555555555,1,autotrigger,paw_flow,AutoTrigger,,8.273251028806555,
AutoTrigger1,10.555555555555555,1,autotrigger,paw_flow,AutoTrigger,,-2.3934156378600733,
AutoTrigger1,10.592592592592592,1,autotrigger,paw_flow,AutoTrigger,,-27.98683127572025,
AutoTrigger1,10.61111111111111,1,autotrigger,paw_flow,AutoTrigger,,-39.7168724279835,
AutoTrigger1,10.61111111111111,1,autotrigger,paw_flow,AutoTrigger,,-15.1835390946502,
AutoTrigger1,10.659797283088702,1,autotrigger,paw_flow,AutoTrigger,,,16.37275518358077
AutoTrigger1,10.661059006603022,1,autotrigger,paw_flow,AutoTrigger,,,12.291079614753755
AutoTrigger1,10.685185185185183,1,autotrigger,paw_flow,AutoTrigger,,-34.37037037037044,
AutoTrigger1,10.685185185185183,1,autotrigger,paw_flow,AutoTrigger,,-10.90370370370374,
AutoTrigger1,10.703703703703704,1,autotrigger,paw_flow,AutoTrigger,,-0.2337448559670747,
AutoTrigger1,10.703703703703704,1,autotrigger,paw_flow,AutoTrigger,,-21.56707818930039,
AutoTrigger1,10.718467426504608,1,autotrigger,paw_flow,AutoTrigger,,,6.574841233124445
AutoTrigger1,10.796296296296296,1,autotrigger,paw_flow,AutoTrigger,,-4.483950617283995,
AutoTrigger1,10.888888888888888,1,autotrigger,paw_flow,AutoTrigger,,6.199176954732479,
AutoTrigger1,10.923118980527404,1,autotrigger,paw_flow,AutoTrigger,,,4.527063969382184
AutoTrigger1,10.925925925925926,1,autotrigger,paw_flow,AutoTrigger,,35.005761316872395,
AutoTrigger1,10.962962962962962,1,autotrigger,paw_flow,AutoTrigger,,43.54567901234572,
AutoTrigger1,10.977120746940322,1,autotrigger,paw_flow,AutoTrigger,,,9.831349623585822
AutoTrigger1,11.01194431593557,1,autotrigger,paw_flow,AutoTrigger,,,17.177103923960132
AutoTrigger1,11.10215754720949,1,autotrigger,paw_flow,AutoTrigger,,,25.33730075282837
AutoTrigger1,11.137990495016194,1,autotrigger,paw_flow,AutoTrigger,,,29.417714598141067
AutoTrigger1,11.22845607099298,1,autotrigger,paw_flow,AutoTrigger,,,36.76157631324389
AutoTrigger1,11.277777777777777,1,autotrigger,paw_flow,AutoTrigger,,29.73497942386831,
AutoTrigger1,11.282584009757333,1,autotrigger,paw_flow,AutoTrigger,,,41.65769441056484
AutoTrigger1,11.447995962484756,1,autotrigger,paw_flow,AutoTrigger,,,46.55002733734282
AutoTrigger1,11.648148148148149,1,autotrigger,paw_flow,AutoTrigger,,21.26748971193416,
AutoTrigger1,11.651007275938934,1,autotrigger,paw_flow,AutoTrigger,,,49.80842831307567
AutoTrigger1,11.778441350885313,1,autotrigger,paw_flow,AutoTrigger,,,57.55919586154688
AutoTrigger1,11.907407407407408,1,autotrigger,paw_flow,AutoTrigger,,12.780246913580244,
AutoTrigger1,11.94461033772133,1,autotrigger,paw_flow,AutoTrigger,,,60.00252344702865
AutoTrigger2,0.0,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.833333333
AutoTrigger2,0.038252841,1,autotrigger,paw_flow_volume,AutoTrigger2,-6.89844848,,
AutoTrigger2,0.039129965,1,autotrigger,paw_flow_volume,AutoTrigger2,,5.25,
AutoTrigger2,0.308880309,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.914092664
AutoTrigger2,0.311150691,1,autotrigger,paw_flow_volume,AutoTrigger2,,5.25,
AutoTrigger2,0.386100386,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.663449163
AutoTrigger2,0.426651554,1,autotrigger,paw_flow_volume,AutoTrigger2,,7.583333333,
AutoTrigger2,0.505181347,1,autotrigger,paw_flow_volume,AutoTrigger2,,5.833333333,
AutoTrigger2,0.540540541,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.828828829
AutoTrigger2,0.738611831,1,autotrigger,paw_flow_volume,AutoTrigger2,,5.25,
AutoTrigger2,0.888030888,1,autotrigger,paw_flow_volume,AutoTrigger2,,,10.74259974
AutoTrigger2,0.888030888,1,autotrigger,paw_flow_volume,AutoTrigger2,,,11.65926641
AutoTrigger2,0.888030888,1,autotrigger,paw_flow_volume,AutoTrigger2,,,12.74259974
AutoTrigger2,0.911646175,1,autotrigger,paw_flow_volume,AutoTrigger2,-6.596614019,,
AutoTrigger2,0.926640927,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.908944659
AutoTrigger2,0.927784974,1,autotrigger,paw_flow_volume,AutoTrigger2,,16.33333333,
AutoTrigger2,0.960708117,1,autotrigger,paw_flow_volume,AutoTrigger2,,29.16666667,
AutoTrigger2,0.963946459,1,autotrigger,paw_flow_volume,AutoTrigger2,,22.16666667,
AutoTrigger2,0.969343696,1,autotrigger,paw_flow_volume,AutoTrigger2,,10.5,
AutoTrigger2,0.971502591,1,autotrigger,paw_flow_volume,AutoTrigger2,,5.833333333,
AutoTrigger2,1.081081081,1,autotrigger,paw_flow_volume,AutoTrigger2,,,14.32432432
AutoTrigger2,1.168805785,1,autotrigger,paw_flow_volume,AutoTrigger2,100.6246103,,
AutoTrigger2,1.31044905,1,autotrigger,paw_flow_volume,AutoTrigger2,,29.16666667,
AutoTrigger2,1.312741313,1,autotrigger,paw_flow_volume,AutoTrigger2,,,15.57239382
AutoTrigger2,1.423173217,1,autotrigger,paw_flow_volume,AutoTrigger2,242.4036931,,
AutoTrigger2,1.505791506,1,autotrigger,paw_flow_volume,AutoTrigger2,,,17.23745174
AutoTrigger2,1.659920121,1,autotrigger,paw_flow_volume,AutoTrigger2,,29.75,
AutoTrigger2,1.698841699,1,autotrigger,paw_flow_volume,AutoTrigger2,,,18.48584299
AutoTrigger2,1.814671815,1,autotrigger,paw_flow_volume,AutoTrigger2,,,19.1515444
AutoTrigger2,1.826363746,1,autotrigger,paw_flow_volume,AutoTrigger2,422.2489134,,
AutoTrigger2,1.853281853,1,autotrigger,paw_flow_volume,AutoTrigger2,,,16.48455598
AutoTrigger2,1.853281853,1,autotrigger,paw_flow_volume,AutoTrigger2,,,15.40122265
AutoTrigger2,1.853281853,1,autotrigger,paw_flow_volume,AutoTrigger2,,,10.90122265
AutoTrigger2,1.853281853,1,autotrigger,paw_flow_volume,AutoTrigger2,,,12.31788932
AutoTrigger2,1.853281853,1,autotrigger,paw_flow_volume,AutoTrigger2,,,13.81788932
AutoTrigger2,1.853281853,1,autotrigger,paw_flow_volume,AutoTrigger2,,,17.48455598
AutoTrigger2,1.854220639,1,autotrigger,paw_flow_volume,AutoTrigger2,,29.75,
AutoTrigger2,1.869602763,1,autotrigger,paw_flow_volume,AutoTrigger2,,-3.5,
AutoTrigger2,1.891891892,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.900900901
AutoTrigger2,1.895509499,1,autotrigger,paw_flow_volume,AutoTrigger2,,24.5,
AutoTrigger2,1.899017703,1,autotrigger,paw_flow_volume,AutoTrigger2,,16.91666667,
AutoTrigger2,1.902256045,1,autotrigger,paw_flow_volume,AutoTrigger2,,9.916666667,
AutoTrigger2,1.905494387,1,autotrigger,paw_flow_volume,AutoTrigger2,,2.916666667,
AutoTrigger2,1.913050518,1,autotrigger,paw_flow_volume,AutoTrigger2,,-13.41666667,
AutoTrigger2,1.915749136,1,autotrigger,paw_flow_volume,AutoTrigger2,,-19.25,
AutoTrigger2,1.920336788,1,autotrigger,paw_flow_volume,AutoTrigger2,,-29.16666667,
AutoTrigger2,1.92222582,1,autotrigger,paw_flow_volume,AutoTrigger2,,-33.25,
AutoTrigger2,1.924924439,1,autotrigger,paw_flow_volume,AutoTrigger2,,-39.08333333,
AutoTrigger2,1.985517903,1,autotrigger,paw_flow_volume,AutoTrigger2,332.450974,,
AutoTrigger2,2.076316926,1,autotrigger,paw_flow_volume,AutoTrigger2,,-30.33333333,
AutoTrigger2,2.151068653,1,autotrigger,paw_flow_volume,AutoTrigger2,,-23.91666667,
AutoTrigger2,2.225550518,1,autotrigger,paw_flow_volume,AutoTrigger2,,-16.91666667,
AutoTrigger2,2.264177285,1,autotrigger,paw_flow_volume,AutoTrigger2,173.5766872,,
AutoTrigger2,2.432432432,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.896396396
AutoTrigger2,2.493793178,1,autotrigger,paw_flow_volume,AutoTrigger2,,-8.75,
AutoTrigger2,2.801975389,1,autotrigger,paw_flow_volume,AutoTrigger2,,-2.916666667,
AutoTrigger2,2.920339157,1,autotrigger,paw_flow_volume,AutoTrigger2,42.47991959,,
AutoTrigger2,2.934362934,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.808880309
AutoTrigger2,2.994117012,1,autotrigger,paw_flow_volume,AutoTrigger2,,1.75,
AutoTrigger2,3.031627807,1,autotrigger,paw_flow_volume,AutoTrigger2,,4.666666667,
AutoTrigger2,3.187877807,1,autotrigger,paw_flow_volume,AutoTrigger2,,2.916666667,
AutoTrigger2,3.397683398,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.805019305
AutoTrigger2,3.459358808,1,autotrigger,paw_flow_volume,AutoTrigger2,,4.083333333,
AutoTrigger2,3.683162235,1,autotrigger,paw_flow_volume,AutoTrigger2,1.272954031,,
AutoTrigger2,3.731109672,1,autotrigger,paw_flow_volume,AutoTrigger2,,4.666666667,
AutoTrigger2,3.745173745,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.802123552
AutoTrigger2,3.808020294,1,autotrigger,paw_flow_volume,AutoTrigger2,,6.416666667,
AutoTrigger2,3.861003861,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.551158301
AutoTrigger2,3.964000432,1,autotrigger,paw_flow_volume,AutoTrigger2,,5.25,
AutoTrigger2,3.976833977,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.80019305
AutoTrigger2,4.236291019,1,autotrigger,paw_flow_volume,AutoTrigger2,,4.666666667,
AutoTrigger2,4.324324324,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.880630631
AutoTrigger2,4.594594595,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.795045045
AutoTrigger2,4.595087628,1,autotrigger,paw_flow_volume,AutoTrigger2,-5.323659987,,
AutoTrigger2,4.702072539,1,autotrigger,paw_flow_volume,AutoTrigger2,,5.833333333,
AutoTrigger2,4.71042471,1,autotrigger,paw_flow_volume,AutoTrigger2,,,9.710746461
AutoTrigger2,4.749034749,1,autotrigger,paw_flow_volume,AutoTrigger2,,,12.62709138
AutoTrigger2,4.749034749,1,autotrigger,paw_flow_volume,AutoTrigger2,,,11.46042471
AutoTrigger2,4.749034749,1,autotrigger,paw_flow_volume,AutoTrigger2,,,10.46042471
AutoTrigger2,4.749034749,1,autotrigger,paw_flow_volume,AutoTrigger2,,,13.21042471
AutoTrigger2,4.777094128,1,autotrigger,paw_flow_volume,AutoTrigger2,,11.66666667,
AutoTrigger2,4.807858377,1,autotrigger,paw_flow_volume,AutoTrigger2,,29.16666667,
AutoTrigger2,4.809207686,1,autotrigger,paw_flow_volume,AutoTrigger2,,26.25,
AutoTrigger2,4.811906304,1,autotrigger,paw_flow_volume,AutoTrigger2,,20.41666667,
AutoTrigger2,4.964772019,1,autotrigger,paw_flow_volume,AutoTrigger2,119.2158633,,
AutoTrigger2,4.980694981,1,autotrigger,paw_flow_volume,AutoTrigger2,,,14.62516088
